S.No,Job Title,Company Name,Company URL,Salary,Location,Experience,Description,Tags
1272,Network planning and operations - Fresher,Tata Communications,https://www.naukri.com/tata-communications-jobs-careers-961,Not disclosed,Chennai,0-1 Yrs,"Specify required role expertise, previous job experience, or relevant certificationsExp...","Networking, Configuration And Troubleshooting, Networking Skills, Operations, Configuration, Troubleshooting, Planning, Network planning"
1273,"Site Reliability Engineer - Angular, Python, bootstrap",Avalara,https://www.naukri.com/avalara-technologies-jobs-careers-735831,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-10 Yrs,"Good Exposure on Frontend: Angular 14 & Bootstrap 5, Backend: Python Flask & General Sk...","automation framework, Performance tuning, Networking, Postgresql, MySQL, Database administration, Troubleshooting, Distribution system"
1274,Senior Associate Human Resources,Aster DM Healthcare,https://www.naukri.com/aster-dm-healthcare-jobs-careers-2087632,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-7 Yrs,ASTER DM HEALTHCARE LIMITED is looking for Senior Associate Human Resources to join our...,"HR, Resource, Senior, Hrsd"
1275,DevSecOps Engineer,RED Global,https://www.naukri.com/red-global-jobs-careers-123901303,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-6 Yrs,"Hands on experience in Application modernization, Azure Devops and Terraform for the mi...","continuous integration, Redhat, Automation, Networking, PAAS, Infrastructure, Database, Deployment"
1276,Workday Integration Lead,RED Global,https://www.naukri.com/red-global-jobs-careers-123901303,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-8 Yrs,Prior experience leading client-facing implementation projects and managing integration...,"RED, integration lead, Consulting, Data structures, HR, Management, Hrsd, Workday Integration"
1277,SRE,Apex 2000,https://www.naukri.com/apex-2000-jobs-careers-4845088,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,"DataDog, GCP Matrix / Platform, Kubernetes, experience on deployment process, SLO / SLA...","Usage, Matrix, GCP, Programming, Deployment, Budgeting, Monitoring, Testing"
1278,Senior Software Developer,Flexera Software,https://www.naukri.com/flexera-jobs-careers-3726252,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-7 Yrs,Flexera Software is looking for Senior Software Developer to join our dynamic team and ...,"Procurement, Compliance, SAAS, Cloud, Equity, Manager Technology, Cost optimization, Software development"
1279,Partner Technical Lead - GSI,NetApp,https://www.naukri.com/netapp-jobs-careers-827601,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7-12 Yrs,"Partner with the Global Partner Executive (PE), as we'll as peers in the Geo and...","Field sales, Project management, Consulting, IT infrastructure, IP networking, Presales, Customer service, Netapp"
1280,Principle Architect - Backend,Circles.Life,https://www.naukri.com/circles-life-jobs-careers-4541686,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",14-20 Yrs,Requirements . About 14+ years software industry experiencePreferred experience in Elas...,"Product management, Software design, jQuery, Data modeling, Coding, Postgresql, MySQL, Monitoring"
1281,Principle Architect - Backend,Circles,https://www.naukri.com/circles-jobs-careers-123922715,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",14-20 Yrs,Requirements . About 14+ years software industry experiencePreferred experience in Elas...,"Product management, Computer science, Software design, jQuery, Data modeling, Coding, Postgresql, MySQL"
1282,People Tech Integrations Engineer (Oracle HCM Cloud),Intelex Technologies Ulc,https://www.naukri.com/intelex-technologies-ulc-jobs-careers-123718853,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-5 Yrs,"The ideal candidate has strong experience with Oracle HCM data structures, APIs (REST /...","Automation, Payroll, Semiconductor, Business analysis, Agile, Data structures, Workflow, Healthcare"
1283,People Tech Developer (Oracle HCM) (India),Intelex Technologies Ulc,https://www.naukri.com/intelex-technologies-ulc-jobs-careers-123718853,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-7 Yrs,We are looking for a highly skilled  Oracle HCM Cloud Techno-Functional Developer  to...,"Automation, Payroll, Change management, Business analysis, Functional testing, Agile, Workflow, Healthcare"
1284,Fusion Data Intelligence Report Developer (Oracle HCM),Intelex Technologies Ulc,https://www.naukri.com/intelex-technologies-ulc-jobs-careers-123718853,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,"Bachelor s degree in computer science, Information Systems, Data Analytics, or related ...","ERP, Automation, Data modeling, Workflow, Healthcare, Oracle, Business intelligence, SCM"
1285,Analytics Architect,InfoCepts,https://www.naukri.com/infocepts-jobs-careers-34084,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-10 Yrs,Analytics Architect is responsible for architecting and building comprehensive data-f...,"Microstrategy, Architect, Performance tuning, SSRS, Consulting, Agile, Presales, Business intelligence"
1286,FM Specialist Core,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-7 Yrs,"Experience in IMS Core and Oracle DSR, Nokia Cloud (CBIS, CFX, NTAS, SBC) . O&M and Con...","Fault management, Network operations, INAP, DNS, Support services, core network, SIP, Troubleshooting"
1287,Fault Management Specialist,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10-15 Yrs,"Well versed with TDM Switching: PRI, BRI, E1, T1, SS7, SIP, Q931, ISUP CALL FLOW, DMS S...","Telecom, Nortel, Fault management, SS7, ISDN, VOIP, Problem management, SIP"
1288,Fault Management Engineer,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-8 Yrs,"Well versed with TDM Switching: PRI, BRI, E1, T1, SS7, SIP, Q931, ISUP CALL FLOW, DMS S...","Telecom, Nortel, Fault management, SS7, ISDN, VOIP, Problem management, SIP"
1289,Fault Management Engineer,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-8 Yrs,"Well versed with TDM Switching: PRI, BRI, E1, T1, SS7, SIP, Q931, ISUP CALL FLOW, DMS S...","Telecom, Nortel, Fault management, SS7, core network, SIP, Troubleshooting, Technical support"
1290,Deployment and Environment Support Engineer,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-7 Yrs,"Experience in support, upgrade and maintenance of infrastructure on Telecom organizatio...","Telecom, Automation, Infrastructure management, Powershell, Process improvement, Troubleshooting, Virtualization, Technical support"
1291,Cloud Operations Senior Engineer,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-8 Yrs,"Good understanding of networking, security, and monitoring principles Certifications in...","Cloud computing, Automation, Infrastructure management, Powershell, Configuration management, PAAS, Cloud, Infrastructure"
1292,Cloud Operations Engineer,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-7 Yrs,"Good understanding of networking, security, and monitoring principles Certifications in...","Cloud computing, Automation, Infrastructure management, Powershell, Configuration management, PAAS, Cloud, Infrastructure"
1293,Automated Devops Manager,Infinera,https://www.naukri.com/infinera-jobs-careers-567,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",15-19 Yrs,"Experience in OpenStack, OpenShift, Ericsson CEE, Advanced Shell Scripting, Python, Ans...","Telecom, network automation, MS SQL, Infrastructure management, Shell scripting, core network, MongoDB, Continuous improvement"
1294,Full-Stack SaaS Developer with UI/UX Expertise,cid,https://www.naukri.com/cid-jobs-careers-3794708,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-7 Yrs,"This is a monthly based freelance or lump sum contract-based remote opportunity TBA, id...","Backend, Front end, Postgresql, SAAS, Web application, Billing, Architectural design, Debugging"
1295,Angular 10 Developer,Systechcorp Inc,https://www.naukri.com/systechcorp-jobs-careers-5045118,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-6 Yrs,Systechcorp Inc is looking for Angular 10 Developer to join our dynamic team and embark...,"rest, css, web services, user interface designing, ui development, internet applications, product analysis, bootstrap"
1296,IT Consulting/Projects - Systems Administrator I.,Systechcorp Inc,https://www.naukri.com/systechcorp-jobs-careers-5045118,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,"Work with the Project Management, System Engineers, and other teams to ensure timel...","Administration, Project management, IT consulting, Management, Consulting, Project, System"
1297,Application Developer I.,Systechcorp Inc,https://www.naukri.com/systechcorp-jobs-careers-5045118,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,Required Experience2 - 5 years . .,"automation framework, SQL queries, Automation testing, Web technologies, Test scripts, SQL database, Architectural design, Design development"
1298,GTM Analyst/Developer,Scalesdm India,https://www.naukri.com/scalesdm-india-jobs-careers-124396326,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-6 Yrs,"Design, develop, and maintain complex Salesforce solutions using advanced technologi...","Computer vision, Automation, Coding, Analytical, Javascript, System design, Management, microsoft"
1299,Java FSE with React + Cloud Azure Professional,Metafolks,https://www.naukri.com/metafolks-jobs-careers-123817071,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-6 Yrs,Experience working with RESTful APIs and microservices architectureRequired Qualificati...,"Version control, GIT, NoSQL, Cloud Services, devops, microsoft azure, HTML, Subject Matter Expert"
1300,Cloud Change Manager,Dayforce,https://www.naukri.com/dayforce-jobs-careers-1841802,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-9 Yrs,". Change management certification and relevant certifications from AWS, Azure, or GCP a...","Service management, Change management, GCP, Cloud, Problem management, power bi, Data analytics, Stakeholder management"
1301,Cloud Automation Engineer,Dayforce,https://www.naukri.com/dayforce-jobs-careers-1841802,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-6 Yrs,"Bachelor s degree in Computer Science, Engineering, or a related field . Certifications...","Performance tuning, Cloud computing, Automation, Database design, Database administration, Business intelligence, Oracle, microsoft"
1302,Software Senior Engineer - DevOps,Boomi Software,https://www.naukri.com/boomi-jobs-careers-6905139,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,"Bachelor s degree or foreign equivalent in Computer Science, Computer Engineering, or r...","Computer science, Cloud computing, continuous integration, Automation, orchestration, devops, boomi, Operations"
1303,Site Reliability Engineer,Zealogics.com,https://www.naukri.com/zealogics-jobs-careers-3930392,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",12-18 Yrs,"12+ years of experience in cloud platform engineering, DevOps, or site reliability engi...","automation framework, RCA, Automation, Backend, Powershell, Analytical, Schema, Workflow"
1304,Senior AI Engineer,Impact Analytics,https://www.naukri.com/impact-analytics-jobs-careers-3833160,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-7 Yrs,"Candidates with Masters . in computing / systems, mathematics, machine learning or rela...","Supply chain, Training, Computer vision, deep learning, Machine learning, Natural language processing, Mathematics, Forecasting"
1305,IOT Operations Engineer,"ChargePoint, Pvt. Ltd.",https://www.naukri.com/chargepoint-jobs-careers-2607472,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,We are   seeking   a dedicated and detail-oriented IoT Operations Engineer to j...,"Computer science, Automation, Linux, Networking, Network operations, Shell scripting, Debugging, Management"
1306,Google CCAI BOT Developer,Miratech,https://www.naukri.com/miratech-jobs-careers-2310490,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Miratech as a trusted partner seeks a CCAI BOT Developer to join our team remotely.  ...,"Maven, Core Java, Tomcat, JSP, Debugging, Application development, Scrum, microsoft"
1307,Cloud Engineer - Python Scripting,Sandhata Technologies,https://www.naukri.com/sandhata-technologies-jobs-careers-756187,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,"Bachelor s degree in Computer Science, Information Technology, or a related field (or e...","Cloud computing, Automation, Networking, HIPAA, Load balancing, Information technology, Distribution system, Python"
1308,Field Application Engineer,Quectel Wireless Olutions,https://www.naukri.com/quectel-wireless-olutions-jobs-careers-5964372,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-3 Yrs,Need to have good knowledge of GSM / GPRS/LTE / GPS Specification standardsTeam player ...,"GSM, C++, FTP, USB, Ethernet, HTTP, GPRS, SSL"
1309,Automotive Software Application Engineer,Quectel Wireless Olutions,https://www.naukri.com/quectel-wireless-olutions-jobs-careers-5964372,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,"Bachelor degree in Engineering, Telecommunication, Electronic Engineering, Computer or ...","GSM, Wireless, UMTS, C++, USB, Ethernet, Perl, GPRS"
1310,Intermediate Software Developer Java/J2ee,Descartes Systems Group,https://www.naukri.com/descartes-systems-group-jobs-careers-124546638,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,We are seeking a highly skilled and motivated Fullstack Java Software Developer with 2 ...,"Supply chain, Training, Manager Quality Assurance, Agile, Manager Technology, Wellness, Spanish, microsoft"
1311,Data Scraping Engineer,Futurism Technologies,https://www.naukri.com/futurism-technologies-jobs-careers-210945,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,Futurism Technologies is looking for Data Scraping Engineer with 2+ years of experience...,"Automation, Data analysis, Postgresql, MySQL, Javascript, JSON, Selenium, SEO"
